config,n_pass,n_total,acc_pct,acc_delta_pp,se_pp,mcnemar_p,BF,FB,baseline_cost_mUSD,optimized_cost_mUSD,cost_savings_pct,input_tokens_baseline,input_tokens_optimized,input_token_savings_pct,cc_fire_count,sd_fire_count,total_calls,guard_disable_count,guard_disable_rules,guard_disable_sites
StateDrop-only,88,200,44.0,-48.0,3.5,0.0000,98,2,12.3810,12.1225,2.09,61704,55081,10.73,0,243,600,0,,
