config,n_pass,n_total,acc_pct,acc_delta_pp,se_pp,mcnemar_p,BF,FB,baseline_cost_mUSD,optimized_cost_mUSD,cost_savings_pct,input_tokens_baseline,input_tokens_optimized,input_token_savings_pct,cc_fire_count,sd_fire_count,total_calls,guard_disable_count,guard_disable_rules,guard_disable_sites
ContextCompress-only,123,200,61.5,-1.0,3.4,0.7266,5,3,125.7629,114.8638,8.67,764455,690363,9.69,57,0,600,1,ContextCompress,__main__:_run_one:103
