config,n_pass,n_total,acc_pct,acc_delta_pp,se_pp,mcnemar_p,BF,FB,baseline_cost_mUSD,optimized_cost_mUSD,cost_savings_pct,input_tokens_baseline,input_tokens_optimized,input_token_savings_pct,cc_fire_count,sd_fire_count,total_calls,guard_disable_count,guard_disable_rules,guard_disable_sites
StateDrop-only,59,100,59.0,-26.0,4.9,0.0000,29,3,0.0000,0.0000,0.00,39546,34413,12.98,0,117,300,0,,
