config,n_pass,n_total,acc_pct,acc_delta_pp,se_pp,mcnemar_p,BF,FB,baseline_cost_mUSD,optimized_cost_mUSD,cost_savings_pct,input_tokens_baseline,input_tokens_optimized,input_token_savings_pct,cc_fire_count,sd_fire_count,total_calls,guard_disable_count,guard_disable_rules,guard_disable_sites
ContextCompress-only,184,300,61.3,-0.7,2.8,0.7539,6,4,148.6568,171.0305,-15.05,902833,1033419,-14.46,49,0,900,1,ContextCompress,__main__:_run_one:103
